condition,target,source,lag,n_subjects,n_groups,n_missing,median,mean,n_positive,fraction_positive,ci_low,ci_high,ci_status,estimand,is_synthetic,synthetic_notice,protocol_id
speaking,jaw,left_eyelid,15,30,15,0,-0.0008834335204733501,-0.0008677889722895199,0,0.0,-0.00093854368595785,-0.00083663014697865,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,1,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,2,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,3,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,4,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,5,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,6,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,7,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,8,29,15,1,2.116800120898106e-05,6.559044726027871e-06,15,0.5172413793103449,-8.048593770006683e-05,9.804558291569287e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,9,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,10,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,11,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,12,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,13,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,14,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,mouth,15,30,15,0,1.058400060449053e-05,6.340409901826942e-06,15,0.5,-6.23943320665829e-05,9.754317602356752e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,1,30,15,0,-0.00015939860980035002,-0.00013354016057772096,9,0.3,-0.00021204167859055002,-4.547510919624895e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,2,30,15,0,-0.00019255495376114997,-0.00015745524058170089,12,0.4,-0.0002640115441975,1.76366594109292e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,3,30,15,0,-0.0002435307219476,-0.0001984617981067388,12,0.4,-0.00033528280025775005,2.6360651739956723e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,4,30,15,0,-0.00031875902835395,-0.0002640166909200382,11,0.36666666666666664,-0.00043020440585735,9.060750549099404e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,5,30,15,0,-0.00042051837859405003,-0.0003576196284964663,9,0.3,-0.0005485687191111,-4.385462405211062e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,6,30,15,0,-0.00054089270709365,-0.0004725278009027453,9,0.3,-0.0006800711407442,-0.00013149534697409998,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,7,30,15,0,-0.0006583731159373,-0.0005880825633032382,7,0.23333333333333334,-0.000801471813224,-0.00023744418773274998,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,8,30,15,0,-0.00074213760491865,-0.0006737726987277214,6,0.2,-0.00088131603856915,-0.00033274024479910003,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,9,30,15,0,-0.00076467592894605,-0.0007017771788484458,3,0.1,-0.0008927262694631,-0.00038801217440405,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,10,30,15,0,-0.0007160989873709999,-0.0006613566499370521,3,0.1,-0.0008275443648743999,-0.0003882792084679,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,11,30,15,0,-0.0006101636807131999,-0.0005650947568723076,0,0.0,-0.0007019157590232999,-0.0003402723070256,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,12,30,15,0,-0.00047730854364205,-0.00044220883046256447,0,0.0,-0.0005487651340784,-0.0002671169304699,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,13,30,15,0,-0.00034971835214240004,-0.0003238599029197403,0,0.0,-0.00040236142093260003,-0.0001948672532616,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,14,30,15,0,-0.00024856828443455003,-0.0002305474908150988,0,0.0,-0.0002852553212323,-0.00014065231195495,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_brow,15,30,15,0,-0.0001800924170503,-0.0001682123777078962,0,0.0,-0.000204278002309,-0.00010894982334415,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,1,24,12,6,-5.4665411807279865e-05,-7.71881671943387e-05,10,0.4166666666666667,-0.0001595083775872,9.053308737101261e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,2,24,12,6,-3.406824061479019e-05,-6.464015338843786e-05,10,0.4166666666666667,-0.0001763798694396,0.000163021137459,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,3,24,12,6,-6.24473333784431e-06,-4.549984637598277e-05,11,0.4583333333333333,-0.0001889764818392,0.0002468230374681,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,4,24,12,6,3.024738297221618e-05,-1.743329055637694e-05,13,0.5416666666666666,-0.0001917051773258,0.00033763260814485,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,5,24,12,6,7.51404052204592e-05,2.035548171626745e-05,13,0.5416666666666666,-0.0001798822934458,0.00042832493054610003,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,6,24,12,6,0.0001244535086859,6.49075534765412e-05,13,0.5416666666666666,-0.0001527316952142,0.00050833119949065,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,7,24,12,6,0.0001694899233357,0.00010826672664028928,13,0.5416666666666666,-0.0001155028053857,0.00056418036517175,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,8,24,12,6,0.0001986102504694,0.00013906429526002516,13,0.5416666666666666,-7.857495343077149e-05,0.00058248794127415,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,9,24,12,6,0.00020195903699755002,0.00014717411349338748,13,0.5416666666666666,-5.3063661668701495e-05,0.00055514356232325,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,10,24,12,6,0.0001766632029981,0.00012898252946958507,14,0.5833333333333334,-4.52893572998464e-05,0.0004840484281708,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,11,24,12,6,0.00012885586273355,8.960074969545488e-05,13,0.5416666666666666,-5.387588576780296e-05,0.00038192363353954997,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,12,24,12,6,7.086062299834373e-05,4.028871022468229e-05,13,0.5416666666666666,-7.145100582656334e-05,0.00026795000107215,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,13,24,12,6,1.546551892285704e-05,-7.057236464218812e-06,13,0.5416666666666666,-8.937744685716224e-05,0.00016066401810115,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,14,24,12,6,-2.8913960214510537e-05,-4.4610103594073276e-05,10,0.4166666666666667,-0.0001019791866906,7.227510046809056e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_cheek,15,24,12,6,-5.9714679909761946e-05,-7.006221536300486e-05,7,0.2916666666666667,-0.0001078822458576,6.993260224026632e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,1,30,15,0,-0.0001641257774707,-0.00014039923199375288,10,0.3333333333333333,-0.00024188437520175,-1.024254223433961e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,2,30,15,0,-0.00020112339044540002,-0.00016891747841219697,10,0.3333333333333333,-0.00030667126975155,7.754465044523297e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,3,30,15,0,-0.0002589864340291,-0.0002176332244108427,10,0.3333333333333333,-0.0003945125937357,9.218041403204726e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,4,30,15,0,-0.00034554561518285003,-0.00029531651801397937,10,0.3333333333333333,-0.00051016056787125,-1.977480363102128e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,5,30,15,0,-0.00046377327812575,-0.00040606022496529853,9,0.3,-0.00065291527053645,-8.946377974869119e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,6,30,15,0,-0.00060459701599865,-0.0005418684648082892,7,0.23333333333333334,-0.00081017621348435,-0.00019775850643824998,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,7,30,15,0,-0.0007428246755203499,-0.0006783292380982391,6,0.2,-0.00095419445873915,-0.00032452667347275,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,8,30,15,0,-0.00084214601143715,-0.0007794174602467958,4,0.13333333333333333,-0.00104772520892285,-0.00043530750187685,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,9,30,15,0,-0.00087001602635085,-0.0008123029731903849,0,0.0,-0.00105915801876155,-0.00049570652797375,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,10,30,15,0,-0.0008145647512315501,-0.0007643356540626285,0,0.0,-0.0009791797039199498,-0.00048879393967965,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,11,30,15,0,-0.0006917591005200501,-0.0006504058909017739,0,0.0,-0.00082728526022665,-0.00042355462508769995,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,12,30,15,0,-0.0005372458459947499,-0.0005050399339615405,0,0.0,-0.00064279372530095,-0.0003283679905048,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,13,30,15,0,-0.0003887787455414,-0.0003650522000644504,0,0.0,-0.00046653734327245,-0.00023489551030500002,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,14,30,15,0,-0.00027119646171775,-0.000254661395145858,0,0.0,-0.00032538654983115,-0.0001639549949224,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,jaw,right_eyelid,15,30,15,0,-0.00019178976388425,-0.0001808891761769868,0,0.0,-0.0002275140717227,-0.00012109183173045001,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,1,30,15,0,-5.266880659247951e-05,-7.938568354974832e-05,13,0.43333333333333335,-0.00021237144508125,-2.5392798659968838e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,2,30,15,0,-3.841030400114978e-05,-7.467522886870327e-05,15,0.5,-0.0002551872946355,2.9634457491347927e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,3,30,15,0,-2.6415617196967705e-05,-7.298070246119269e-05,15,0.5,-0.0003047627829246,6.095558603185381e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,4,30,15,0,-2.0515094343615232e-05,-7.707472330605252e-05,15,0.5,-0.00035860558267755,8.560911456908477e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,5,30,15,0,-2.4076237944651935e-05,-8.90630495146054e-05,15,0.5,-0.00041254100092160003,9.786009887619806e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,6,30,15,0,-3.808376958291997e-05,-0.0001087181982437673,15,0.5,-0.0004603076935589,9.444932869143003e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,7,30,15,0,-5.973861133842039e-05,-0.00013236261248460878,15,0.5,-0.00049385539149955,7.652757023137962e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,8,30,15,0,-8.290408334023242e-05,-0.00015353851200108082,15,0.5,-0.0005051280073162,4.9629014934138814e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,9,30,15,0,-0.00010072538311774453,-0.00016571219468768008,14,0.4666666666666667,-0.0004891901460947001,2.121095370312019e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,10,30,15,0,-0.00010900877455089248,-0.0001655684035132906,13,0.43333333333333335,-0.00044709926288475,-2.8845656381585785e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,11,30,15,0,-0.00010807037924681772,-0.00015463546451105755,12,0.4,-0.00038641754497445,-2.06991760180195e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,12,30,15,0,-0.0001018292794878325,-0.00013809420435539386,12,0.4,-0.00031860627012220003,-3.378451799535085e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,13,30,15,0,-9.505592128792377e-05,-0.0001217727982452028,12,0.4,-0.0002547585597767,-4.492639456145494e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,14,30,15,0,-9.088394908452496e-05,-0.00010950298233198292,12,0.4,-0.0002021809670886,-5.594860367383195e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,jaw,15,30,15,0,-9.001489842775325e-05,-0.00010228932163950154,8,0.26666666666666666,-0.00016338641471615,-6.698409930291395e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,left_cheek,1,30,15,0,-0.0001617922928817,-0.00012835585610144025,11,0.36666666666666664,-0.0002112059996159,3.466491774158217e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,left_cheek,2,30,15,0,-0.00019795596771725,-0.00015257005417600806,11,0.36666666666666664,-0.00026502909026105,6.871090335219343e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,left_cheek,3,30,15,0,-0.00025491938274075,-0.00019664271619419357,11,0.36666666666666664,-0.0003410429768636,8.748765750101091e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,left_cheek,4,30,15,0,-0.00034060562826915,-0.00026982069104986814,11,0.36666666666666664,-0.0004452144462463,7.52942898840374e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,left_cheek,5,30,15,0,-0.00045809725081429997,-0.00037676561088929227,11,0.36666666666666664,-0.0005782924088651999,1.9770268984105506e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,left_cheek,6,30,15,0,-0.0005984277189285501,-0.0005100280301398943,8,0.26666666666666666,-0.00072906832294695,-7.903157652504669e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,left_brow,left_cheek,7,30,15,0,-0.0007364816067650501,-0.0006455919482568462,8,0.26666666666666666,-0.0008708019878574001,-0.00020245554105799998,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
