condition,outer_fold,target,source,lag,available,selected,scalar_count,planned,opportunities,successes,selected_count,failures,frequency,frequency_low,frequency_high,is_synthetic,synthetic_notice,protocol_id
speaking,4,mouth,left_brow,8,True,False,6,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_brow,9,True,False,6,100,100,100,2,0,0.02,0.02,0.02,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_brow,10,True,False,6,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_brow,11,True,False,6,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_brow,12,True,False,6,100,100,100,4,0,0.04,0.04,0.04,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_brow,13,True,False,6,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_brow,14,True,False,6,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_brow,15,True,False,6,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,1,True,False,6,100,100,100,5,0,0.05,0.05,0.05,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,2,True,False,6,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,3,True,False,6,100,100,100,4,0,0.04,0.04,0.04,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,4,True,False,6,100,100,100,11,0,0.11,0.11,0.11,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,5,True,False,6,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,6,True,False,6,100,100,100,13,0,0.13,0.13,0.13,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,7,True,False,6,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,8,True,False,6,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,9,True,False,6,100,100,100,10,0,0.1,0.1,0.1,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,10,True,False,6,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,11,True,False,6,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,12,True,False,6,100,100,100,11,0,0.11,0.11,0.11,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,13,True,False,6,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,14,True,False,6,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_brow,15,True,True,6,100,100,100,32,0,0.32,0.32,0.32,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,1,True,False,8,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,2,True,False,8,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,3,True,False,8,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,4,True,False,8,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,5,True,False,8,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,6,True,False,8,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,7,True,False,8,100,100,100,10,0,0.1,0.1,0.1,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,8,True,False,8,100,100,100,11,0,0.11,0.11,0.11,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,9,True,False,8,100,100,100,11,0,0.11,0.11,0.11,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,10,True,False,8,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,11,True,False,8,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,12,True,False,8,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,13,True,False,8,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,14,True,False,8,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_eyelid,15,True,False,8,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,1,True,False,8,100,100,100,4,0,0.04,0.04,0.04,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,2,True,False,8,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,3,True,False,8,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,4,True,False,8,100,100,100,10,0,0.1,0.1,0.1,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,5,True,False,8,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,6,True,False,8,100,100,100,5,0,0.05,0.05,0.05,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,7,True,False,8,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,8,True,False,8,100,100,100,4,0,0.04,0.04,0.04,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,9,True,False,8,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,10,True,False,8,100,100,100,13,0,0.13,0.13,0.13,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,11,True,False,8,100,100,100,10,0,0.1,0.1,0.1,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,12,True,False,8,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,13,True,False,8,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,14,True,False,8,100,100,100,5,0,0.05,0.05,0.05,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_eyelid,15,True,False,8,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,1,True,False,4,100,100,100,13,0,0.13,0.13,0.13,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,2,True,False,4,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,3,True,False,4,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,4,True,False,4,100,100,100,5,0,0.05,0.05,0.05,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,5,True,False,4,100,100,100,5,0,0.05,0.05,0.05,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,6,True,False,4,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,7,True,False,4,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,8,True,False,4,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,9,True,False,4,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,10,True,False,4,100,100,100,12,0,0.12,0.12,0.12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,11,True,False,4,100,100,100,5,0,0.05,0.05,0.05,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,12,True,False,4,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,13,True,False,4,100,100,100,5,0,0.05,0.05,0.05,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,14,True,False,4,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,left_cheek,15,True,False,4,100,100,100,11,0,0.11,0.11,0.11,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,1,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,2,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,3,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,4,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,5,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,6,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,7,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,8,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,9,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,10,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,11,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,12,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,13,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,14,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,right_cheek,15,False,False,4,100,0,0,0,0,,,,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,1,True,False,6,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,2,True,False,6,100,100,100,3,0,0.03,0.03,0.03,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,3,True,False,6,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,4,True,False,6,100,100,100,13,0,0.13,0.13,0.13,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,5,True,True,6,100,100,100,72,0,0.72,0.72,0.72,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,6,True,True,6,100,100,100,69,0,0.69,0.69,0.69,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,7,True,False,6,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,8,True,False,6,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,9,True,False,6,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,10,True,False,6,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,11,True,False,6,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,12,True,False,6,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,13,True,False,6,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,14,True,False,6,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,mouth,jaw,15,True,False,6,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,1,True,False,6,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,2,True,False,6,100,100,100,12,0,0.12,0.12,0.12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,3,True,False,6,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,4,True,False,6,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,5,True,False,6,100,100,100,5,0,0.05,0.05,0.05,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,6,True,True,6,100,100,100,71,0,0.71,0.71,0.71,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,7,True,True,6,100,100,100,70,0,0.7,0.7,0.7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,8,True,False,6,100,100,100,11,0,0.11,0.11,0.11,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,9,True,False,6,100,100,100,4,0,0.04,0.04,0.04,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,10,True,False,6,100,100,100,4,0,0.04,0.04,0.04,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,11,True,False,6,100,100,100,4,0,0.04,0.04,0.04,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,12,True,False,6,100,100,100,5,0,0.05,0.05,0.05,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,13,True,False,6,100,100,100,1,0,0.01,0.01,0.01,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,14,True,False,6,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_brow,15,True,False,6,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,1,True,False,6,100,100,100,13,0,0.13,0.13,0.13,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,2,True,False,6,100,100,100,12,0,0.12,0.12,0.12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,3,True,False,6,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,4,True,False,6,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,5,True,False,6,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,6,True,False,6,100,100,100,11,0,0.11,0.11,0.11,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,7,True,False,6,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,8,True,False,6,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,9,True,False,6,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,10,True,False,6,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,11,True,False,6,100,100,100,3,0,0.03,0.03,0.03,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,12,True,False,6,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,13,True,False,6,100,100,100,12,0,0.12,0.12,0.12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,14,True,False,6,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_brow,15,True,False,6,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,1,True,True,8,100,100,100,47,0,0.47,0.47,0.47,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,2,True,False,8,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,3,True,False,8,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,4,True,False,8,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,5,True,False,8,100,100,100,11,0,0.11,0.11,0.11,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,6,True,False,8,100,100,100,12,0,0.12,0.12,0.12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,7,True,False,8,100,100,100,4,0,0.04,0.04,0.04,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,8,True,False,8,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,9,True,False,8,100,100,100,11,0,0.11,0.11,0.11,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,10,True,False,8,100,100,100,6,0,0.06,0.06,0.06,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,11,True,False,8,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,12,True,False,8,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,13,True,False,8,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,14,True,False,8,100,100,100,11,0,0.11,0.11,0.11,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,left_eyelid,15,True,False,8,100,100,100,12,0,0.12,0.12,0.12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_eyelid,1,True,False,8,100,100,100,3,0,0.03,0.03,0.03,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_eyelid,2,True,False,8,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_eyelid,3,True,False,8,100,100,100,8,0,0.08,0.08,0.08,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_eyelid,4,True,False,8,100,100,100,7,0,0.07,0.07,0.07,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_eyelid,5,True,False,8,100,100,100,11,0,0.11,0.11,0.11,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_eyelid,6,True,False,8,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_eyelid,7,True,False,8,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_eyelid,8,True,False,8,100,100,100,5,0,0.05,0.05,0.05,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,jaw,right_eyelid,9,True,False,8,100,100,100,9,0,0.09,0.09,0.09,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
